BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
1,1678,1702,25,143615536,145222792,143,1.1263
7,9267,9291,25,41956061,43808593,41,0.72859
9,11385,11409,25,2355048,4476378,2,0.68827
25,26062,26086,25,34565592,35909653,34,0.67091
11,13919,13943,25,13730813,15524960,13,0.66371
6,8634,8658,25,109868839,111321399,109,0.59637
12,14953,14977,25,2387957,4147501,2,0.54258
16,18937,18961,25,28999146,30935096,28,0.46929
21,23089,23113,25,22123704,23976265,22,0.46878
4,5301,5325,25,44542142,46043537,44,0.46759
6,7994,8018,25,51964857,54797732,51,0.45079
22,23838,23862,25,16914504,18655823,16,0.44028
6,8066,8090,25,59565686,61810659,59,0.42787
11,14866,14890,25,102131174,103615735,102,0.42555
6,7399,7423,25,842324,3056780,0,0.4232
13,15940,15964,25,9139641,10747684,9,0.42031
9,11642,11666,25,25852948,28538817,25,0.39351
5,6913,6937,25,75417666,77095345,75,0.38985
6,7502,7526,25,10638463,12169113,10,0.37664
26,26421,26445,25,22059103,24130397,22,0.36889
4,4936,4960,25,12560933,14807579,12,0.35352
13,16343,16367,25,46079192,47256972,46,0.35183
16,19192,19216,25,51661530,54046062,51,0.3413
23,24502,24526,25,14769068,16697867,14,0.3411
4,5096,5120,25,25887348,27560851,25,0.33497
6,7874,7898,25,43037439,44672692,43,0.32889
18,20643,20667,25,13455012,16869103,13,0.31771
20,22109,22133,25,7491951,8897859,7,0.31616
9,12050,12074,25,64291804,66527271,64,0.3159
8,10920,10944,25,77608240,79497558,77,0.3141
19,21740,21764,25,46044695,48209594,46,0.31203
4,4878,4902,25,8347493,10148342,8,0.30726
11,14207,14231,25,36067752,38445947,36,0.30709
19,21861,21885,25,54488129,56072306,54,0.30651
18,20611,20635,25,10994466,12784439,10,0.30228
8,10413,10437,25,33964937,35773975,33,0.30209
18,20798,20822,25,26658261,28999193,26,0.29847
25,25999,26023,25,30612098,32575148,30,0.29673
22,23900,23924,25,21686600,24347814,21,0.295
23,24908,24932,25,50388461,51746394,50,0.29478
8,10531,10555,25,44276510,45925424,44,0.29143
3,3730,3754,25,33741850,35995151,33,0.28814
10,13107,13131,25,53661155,55773163,53,0.28735
17,20235,20259,25,58821993,60612635,58,0.28703
2,1891,1915,25,189886,1406013,0,0.28649
2,3113,3137,25,114317194,115771013,114,0.28351
27,27176,27200,25,33894649,35592055,33,0.28176
18,20927,20951,25,39268365,40960722,39,0.27261
19,21451,21475,25,22650660,24325647,22,0.27248
9,12344,12368,25,93731471,95591202,93,0.26891
19,21794,21818,25,50006747,51934105,50,0.26878
4,5273,5297,25,41610894,44177870,41,0.2682
9,11777,11801,25,37914265,40460754,37,0.26305
20,22572,22596,25,50609613,52271324,50,0.26255
11,13945,13969,25,15814741,17484533,15,0.26048
10,13324,13348,25,75743110,78345178,75,0.25473
25,25653,25677,25,373060,2180562,0,0.25403
4,4843,4867,25,6049251,7594520,6,0.25252
5,7027,7051,25,88105584,90003842,88,0.25212
11,14614,14638,25,77484457,79174664,77,0.25012
7,9029,9053,25,24014128,26155472,24,0.24711
2,2739,2763,25,70322692,72324157,70,0.24659
1,1743,1767,25,147955914,149551396,147,0.24341
16,19524,19548,25,77825967,79695579,77,0.24339
13,16608,16632,25,67406632,69670639,67,0.24228
3,4110,4134,25,69123629,70704122,69,0.24082
16,18979,19003,25,32212983,33974438,32,0.23997
15,18407,18431,25,62002976,64214143,62,0.2377
8,10382,10406,25,30369356,32749041,30,0.23761
8,11297,11321,25,108257394,110374988,108,0.23546
4,5387,5411,25,51655250,53829866,51,0.23534
11,13774,13798,25,4009903,5706329,4,0.23527
8,10334,10358,25,26330491,28384201,26,0.23478
24,24963,24987,25,2393800,3779702,2,0.23334
16,19053,19077,25,37588148,40001986,37,0.23119
20,22329,22353,25,28075415,30216498,28,0.23017
16,19150,19174,25,48319575,50486976,48,0.23013
14,17490,17514,25,62751254,64480626,62,0.22932
3,4179,4203,25,75947681,77846465,75,0.22912
8,10057,10081,25,458919,1946257,0,0.22759
15,17794,17818,25,9422834,12465925,9,0.22734
29,28391,28415,25,45974645,47744819,45,0.22707
21,23358,23382,25,47400719,49336022,47,0.22681
14,17169,17193,25,29817571,31785149,29,0.22605
3,4012,4036,25,62689947,64442549,62,0.22534
16,19013,19037,25,34820781,36630447,34,0.22468
14,17114,17138,25,25107556,26800529,25,0.22388
2,3164,3188,25,118824462,120542406,118,0.22227
19,21946,21970,25,59879433,61205726,59,0.22131
15,18307,18331,25,53459520,55254553,53,0.22048
8,10446,10470,25,36984776,38592459,36,0.22036
19,21914,21938,25,57797006,59276357,57,0.21957
8,10156,10180,25,9094594,10844538,9,0.21677
7,8921,8945,25,13745889,16520957,13,0.21676
1,640,664,25,55057917,57426987,55,0.21672
14,17037,17061,25,18568023,20490765,18,0.21545
23,24798,24822,25,42581988,44458259,42,0.21524
5,7054,7078,25,90271919,94381154,90,0.21209
20,22207,22231,25,16044811,17742195,16,0.21095
19,21316,21340,25,11238727,13944508,11,0.21023
2,3043,3067,25,109131224,110598183,109,0.20971
14,17262,17286,25,40967636,43526891,40,0.20934
4,5022,5046,25,20136412,21574492,20,0.20923
1,594,618,25,51258380,53656600,51,0.20884
17,19611,19635,25,3445779,5153621,3,0.20862
19,21819,21843,25,52036030,53646934,52,0.20768
20,22767,22791,25,65160565,67060157,65,0.20718
1,278,302,25,26223335,28906462,26,0.20698
17,19779,19803,25,16166026,18493662,16,0.20588
26,26549,26573,25,32030774,33691408,32,0.20434
8,10584,10608,25,48249714,50473492,48,0.20433
23,24336,24360,25,60163,3387731,0,0.2039
3,4061,4085,25,66402051,67827369,66,0.20347
11,14898,14922,25,104217085,106094470,104,0.20233
5,6591,6615,25,38329881,40664008,38,0.2
18,21135,21159,25,56364657,58551307,56,0.19963
6,7831,7855,25,40130189,41719693,40,0.19934
19,21352,21376,25,15230115,16578349,15,0.19713
2,3218,3242,25,123615442,125248041,123,0.19617
12,15213,15237,25,28127197,30454955,28,0.19527
1,320,344,25,30414871,32138151,30,0.1952
2,3262,3286,25,127047563,129210481,127,0.19365
3,4137,4161,25,71077825,74204900,71,0.19361
7,9211,9235,25,38613662,39762269,38,0.19342
10,13350,13374,25,78549784,80963535,78,0.1932
8,10999,11023,25,84666284,86538180,84,0.19263
21,23494,23518,25,60689040,62927337,60,0.19251
13,16368,16392,25,47289669,49300389,47,0.18882
11,14538,14562,25,69634769,72159929,69,0.18878
11,14833,14857,25,99851239,101301047,99,0.1884
