BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
11,13917,13941,25,13597473,15462339,13,1.18222
4,5271,5295,25,41407058,43763107,41,0.9014
6,7992,8016,25,51831698,54456990,51,0.6688
1,1676,1700,25,143524601,145009246,143,0.64721
23,24871,24895,25,48125881,49521206,48,0.53495
16,18925,18949,25,27671754,30333319,27,0.51755
19,21862,21886,25,54539527,56104218,54,0.50661
18,20920,20944,25,38471116,40464954,38,0.46938
11,13891,13915,25,11662712,13521427,11,0.45827
15,18151,18175,25,38078775,40530772,38,0.45337
4,4884,4908,25,8991180,10737673,8,0.45257
6,7865,7889,25,42294971,43818336,42,0.42862
17,20431,20455,25,71764498,73961642,71,0.41011
14,17179,17203,25,30498375,32849098,30,0.40369
19,21740,21764,25,46044695,48209594,46,0.39764
8,10528,10552,25,44027940,45829367,44,0.39455
6,7967,7991,25,49724627,51791836,49,0.39164
21,23087,23111,25,22012794,23755490,22,0.39031
14,17058,17082,25,20273115,22226073,20,0.38257
14,17101,17125,25,23817572,25771436,23,0.3816
6,8264,8288,25,79450422,81652194,79,0.37405
11,14629,14653,25,78510118,81352123,78,0.37074
27,27204,27228,25,36054950,37389551,36,0.35815
28,27384,27408,25,5267865,7068698,5,0.34875
6,7903,7927,25,45052429,46750945,45,0.34648
11,13760,13784,25,3345221,5010099,3,0.3456
23,24502,24526,25,14769068,16697867,14,0.33993
2,2291,2315,25,30402454,31870220,30,0.33317
12,14952,14976,25,2300645,4079569,2,0.32972
1,1347,1371,25,117722957,119374036,117,0.32951
13,16608,16632,25,67406632,69670639,67,0.32793
6,8647,8671,25,110720211,112154716,110,0.32293
1,598,622,25,52075648,54052439,52,0.32278
8,11298,11322,25,108343690,110455623,108,0.32218
20,22225,22249,25,17281716,19231361,17,0.32173
6,7800,7824,25,37704254,39529973,37,0.31813
15,17866,17890,25,16989112,19522861,16,0.31738
6,8036,8060,25,55643621,58536432,55,0.31045
10,13337,13361,25,77234231,79877539,77,0.29983
11,14860,14884,25,101425601,103289035,101,0.29788
8,10380,10404,25,30284829,32450361,30,0.29678
7,9029,9053,25,24014128,26155472,24,0.29482
5,6909,6933,25,75227241,76870778,75,0.28466
